"AQI Value","CO AQI Value","Ozone AQI Value","NO2 AQI Value","PM2.5 AQI Value","lat","lng"
57,1,26,8,57,55.6333,38.0333
33,1,33,0,27,57.5333,38.3333
33,0,33,1,24,38.6167,-1.1167
35,1,31,1,35,51.85,19.4167
92,2,92,2,77,28.3797,121.3718
34,1,34,2,26,51.55,7.92
128,4,4,32,128,34.0555,-117.9113
47,1,47,2,34,40.0341,-86.1529
47,1,47,2,34,42.1382,-72.7561
47,1,47,2,34,40.6516,-74.3432
40,1,32,8,40,41.6342,-81.4678
33,1,31,1,33,47.8053,7.2375
31,1,31,2,27,49.9869,6.8897
75,0,33,0,75,54.6365,-3.5549
37,1,29,4,37,52.0833,5.4167
89,2,85,3,89,30.5333,120.6833
12,0,10,0,12,-21.2608,-63.4761
35,1,15,0,35,-25.75,-56.4333
35,1,15,0,35,-39.2667,-72.2167
39,1,39,0,25,48.8056,44.7417
25,0,25,0,20,-22.8206,47.3217
31,1,31,3,29,50.6242,7.1322
108,0,30,0,108,16.3623,78.0622
30,1,20,0,30,7.6404,124.7257
33,1,33,2,27,53.0617,8.1967
27,0,27,0,20,-38.3833,142.4833
30,1,30,3,29,51.45,8.35
56,1,20,6,56,32.8719,-97.2515
86,3,86,2,81,37.5,122.1
39,1,6,2,39,-24.0278,-53.4408
59,2,27,12,59,38.9037,-90.152
59,2,27,12,59,26.2884,-98.3098
59,2,27,12,59,51.1498,-0.9769
67,1,32,4,67,50.408,4.2696
11,1,11,0,11,-20.8958,-51.3789
186,6,84,15,186,37.3833,126.9333
38,1,29,0,38,12.9,79.3333
63,1,29,1,63,14.3352,100.8727
14,0,11,1,14,-11.2328,-38.4828
69,1,38,5,69,52.2664,9.1178
160,3,134,1,160,24.42,82.98
160,3,134,1,160,24.891,84.3742
82,1,45,2,82,44.9216,11.5812
38,1,38,1,32,55.9725,10.1497
17,0,14,7,17,-38.2333,146.4
66,1,38,0,66,16.0119,76.442
50,1,15,0,50,-1.8333,34.6667
59,1,4,4,59,-12.6258,-38.99
27,0,27,0,15,-39.4903,176.9178
88,1,45,0,88,37.9125,28.3206
65,2,21,16,65,42.6904,-82.7398
65,2,21,16,65,38.7495,-77.7151
57,1,25,8,57,29.0249,-80.9652
32,1,32,1,13,54.62,-1.58
61,1,33,1,61,11.6088,79.4994
90,2,22,12,90,47.8479,-122.2327
36,1,31,2,36,37.7167,-3.9667
44,0,23,0,44,-10.7296,38.7999
25,1,15,1,25,12.9286,-85.9178
42,1,42,0,37,45.85,27.5333
32,1,8,1,32,-25.295,-54.0939
66,2,23,11,66,30.4998,-91.1081
61,1,47,1,61,44.95,20.2833
58,1,19,11,58,25.9563,-80.1606
38,1,37,1,38,55.4986,9.7444
39,1,39,0,26,46.1328,-64.7714
50,1,19,11,50,-23.8427,151.2555
50,1,19,11,50,39.2134,-94.5592
50,1,19,11,50,45.3864,-122.5934
38,0,32,2,38,51.6839,6.1619
43,1,43,3,31,40.9483,-81.4757
47,1,31,7,47,42.4366,-82.8987
48,1,24,8,48,41.8245,-87.847
48,1,24,8,48,43.064,-88.1231
48,1,24,8,48,41.4674,-73.3923
73,1,36,2,73,49.9667,20.6167
63,1,22,2,63,51.995,-0.986
63,1,22,2,63,40.3188,-75.058
49,2,49,0,41,-5.56,12.19
32,1,32,2,32,37.4667,-4.4333
35,0,11,1,35,-29.9508,-51.0939
35,0,11,1,35,-8.4858,-36.2328
44,1,17,0,44,10.3833,123.2
54,0,23,0,54,18.4054,-65.9792
44,1,9,5,44,-7.85,-35.25
41,1,30,0,41,53.8608,-9.2988
171,3,157,0,171,32.9303,72.8556
28,1,21,0,28,-19.8333,34.85
33,1,33,3,16,53.551,-1.144
52,1,46,0,52,37.65,14.8667
125,1,32,1,125,16.3472,75.6181
31,1,31,0,19,61.0667,28.1833
34,1,34,0,15,62.97,23.0083
46,1,20,4,46,36.2333,-115.2654
46,1,20,4,46,35.6011,-105.2206
33,1,33,4,26,40.4136,-111.8725
97,3,21,11,97,26.4179,112.8457
27,0,22,0,27,-13.3167,35.2333
65,1,40,4,65,51.6,8.8833
74,2,13,16,74,26.0789,-80.287
36,1,18,0,36,12.0667,1.7833
42,1,18,1,42,11.8564,-86.2403
52,4,10,1,52,5.9614,10.1517
55,2,15,2,55,42.0361,0.1264
55,2,24,13,55,39.1465,-77.0715
55,2,24,13,55,38.7285,-88.0839
55,1,26,2,55,54.9667,73.3833
78,1,14,0,78,9.3646,14.9073
61,1,24,7,61,29.5389,-81.2457
61,1,16,4,61,-1.8667,-79.9833
57,1,18,3,57,8.4333,-82.4333
64,1,27,3,64,48.6958,9.3175
51,1,26,3,51,50.3708,8.0158
30,0,30,4,26,53.5231,-1.1339
45,1,38,2,45,55.0444,9.4181
67,1,18,3,67,19.5036,-96.6192
67,1,18,3,67,20.2681,-98.9442
84,2,16,16,84,41.8994,-84.0447
82,3,1,6,82,5.6167,-75.4667
60,1,43,2,60,35.7289,139.2941
43,1,32,5,43,51.8702,4.6667
30,1,30,6,27,43.3369,5.4828
86,2,18,18,86,52.48,-1.9025
86,2,18,18,86,33.5279,-86.7971
86,2,18,18,86,42.5446,-83.2166
70,2,20,17,70,41.0027,-76.4561
48,1,19,1,48,12.6667,-0.5833
44,1,33,0,44,56.1167,101.6
71,3,8,16,71,51.4536,-2.5975
71,3,8,16,71,36.5572,-82.2154
71,3,8,16,71,41.6812,-72.9407
71,3,8,16,71,40.1216,-74.8667
71,3,8,16,71,41.6827,-71.2694
71,3,8,16,71,36.6181,-82.1604
43,1,29,1,43,50.0781,25.1542
55,1,43,1,55,45.16,9.705
51,2,26,12,51,39.4337,-77.4141
51,2,26,12,51,40.1088,-104.9701
50,1,27,4,50,51.0167,13.65
38,0,16,3,38,-8.5844,-35.3867
95,1,31,1,95,15.603,121.051
28,1,27,5,28,42.2125,-72.6411
58,1,25,1,58,26.8275,-109.6422
50,0,23,0,50,15.3619,75.1231
34,1,27,2,34,43.3789,-124.233
77,2,12,19,77,34.2486,-117.2887
59,2,35,6,59,30.7477,-86.5785
77,2,9,25,77,38.4351,-81.7707
61,1,43,0,61,39.0328,16.9825
59,1,22,5,59,40.1167,-3.8333
66,1,35,2,66,45.85,8.8333
33,1,33,2,17,34.0742,134.4406
51,1,20,8,51,51.5389,6.4236
41,1,8,1,41,-14.9508,-49.5489
46,1,27,0,46,-8.1727,113.6873
130,3,34,11,130,30.7522,120.75
86,2,84,1,86,44.1447,125.8443
25,0,7,0,25,-2.1519,-56.0919
58,1,25,5,58,56.35,41
69,2,32,13,69,39.0801,-84.4518
30,1,27,1,30,29.2484,-94.8913
37,1,37,0,23,40.9153,38.3894
33,1,18,0,33,8.3661,126.3361
55,1,29,6,55,42.7639,-71.4072
55,1,29,6,55,41.2399,-81.4408
55,1,29,6,55,42.3887,-71.5465
55,1,29,6,55,44.9639,-92.7312
55,1,29,6,55,28.3595,-82.6894
22,1,22,0,19,16.9667,-88.2167
74,2,24,3,74,19.2833,-72.5
74,1,34,1,74,44.7333,18.1333
41,1,41,0,17,51.4167,58.4833
31,1,28,2,31,48.8133,2.3444
38,1,26,3,38,48.93,2.45
51,1,37,2,51,46.7756,-92.1393
51,1,37,2,51,34.0053,-84.1492
24,1,24,4,23,55.95,-4.5667
64,2,13,17,64,47.4718,-122.0854
49,1,34,4,49,39.419,-76.2964
49,1,34,4,49,47.2309,-122.2832
49,1,12,11,49,53.5344,-113.4903
49,1,12,11,49,51.6154,-0.0708
96,3,7,12,96,14.65,-90.8
41,1,32,6,41,55.7833,38.4667
31,0,28,2,31,52.4167,13.75
30,1,30,2,22,48.7483,-0.5694
82,1,9,2,82,10.8333,-72.8333
116,3,8,28,116,34.1082,-117.809
39,1,39,1,34,43.8175,7.775
30,1,30,0,27,-2.2267,-80.8583
30,1,30,0,27,14.1797,122.3919
30,1,30,0,27,-30.95,-59.8
30,1,30,0,27,14.0833,-88.1167
30,1,30,0,27,13.3833,-88.4167
51,1,28,6,51,50.9511,4.7108
115,3,57,2,115,25.76,86.03
58,1,28,0,58,6.6386,100.424
47,1,26,2,47,56.1833,36.9833
68,1,30,4,68,45.6833,8.7
67,1,33,2,67,47.6671,-117.433
53,1,25,1,53,14.5119,121.2389
53,1,25,1,53,14.68,120.2683
95,3,7,10,95,4.7078,-74.2328
95,3,7,10,95,2.4903,-78.4953
157,1,34,0,157,24.4084,78.0959
42,1,42,0,29,38.224,139.48
184,9,31,3,184,-3.0167,16.9167
42,1,15,4,42,-37.5,-72.6667
38,0,23,0,38,18.7833,100.7833
59,1,14,5,59,-2.1667,-79.4653
29,1,29,0,6,68.4363,17.3983
78,1,36,3,78,44.2167,22.5167
35,1,35,0,32,43.3301,145.5829
154,2,32,2,154,13.0667,80.2833
29,0,27,1,29,49.35,7.1667
29,0,27,1,29,50.7861,8.0056
29,0,27,1,29,47.7269,16.0817
49,1,49,0,47,45.5926,-62.6455
35,0,21,1,35,-6.4778,-35.4339
36,0,28,2,36,43.3333,-8.3166
154,0,39,0,154,22.7,71.6833
61,1,26,2,61,48.5472,22.9861
51,1,41,0,51,41.865,21.9425
31,1,29,3,31,41.7667,26.2
62,0,42,0,62,38.6833,35.5667
62,0,42,0,62,42.5167,72.2333
117,2,117,0,98,29.074,80.109
68,1,51,0,68,42.9,71.3667
85,2,8,9,85,31.4624,-83.5203
30,0,14,0,30,-19.9833,23.4167
50,1,24,3,50,48.0497,9.33
56,2,44,3,56,35.1877,-85.1959
35,1,27,3,35,53.9,27.5667
51,2,40,0,51,26.887,88.187
27,1,27,0,10,62.55,113.9667
27,1,27,0,10,62.7667,40.3333
60,1,17,0,60,6.3133,-10.8014
60,1,17,0,60,34.165,-117.9921
39,1,39,1,18,44.4578,11.199
30,1,28,2,30,48.8611,2.4436
46,1,41,0,46,41.8828,22.5092
36,0,36,1,28,52.1333,4.45
58,1,27,9,58,41.044,-74.29
38,1,38,2,30,44.5441,-69.6624
38,1,26,3,38,50.6056,3.3881
80,1,18,9,80,33.6405,-86.5815
61,1,33,4,61,50.1667,19.4833
39,1,39,0,28,38.7272,139.8267
20,1,20,0,18,1.8067,-78.7647
94,1,22,1,94,10.35,-75.3333
48,1,23,3,48,32.3184,-95.3062
72,2,3,6,72,6.3156,-76.1342
65,1,18,0,65,10.4833,-73.25
51,1,22,0,51,10.3333,123.3167
61,1,23,4,61,45.8463,9.3582
44,1,44,1,34,41.4844,14.0458
37,1,26,1,37,58.1,54.6667
50,1,32,5,50,41.8786,-72.3648
99,2,18,8,99,30.0731,-90.4758
44,1,15,2,44,-10.8061,-37.1717
70,2,26,10,70,38.9075,-94.6258
54,1,46,0,54,37.1083,13.9469
159,1,39,0,159,22.5685,71.7949
36,1,36,1,36,36.2082,-119.0897
23,0,23,1,13,-33.4833,150.15
35,1,35,0,18,60.7167,33.55
57,2,3,9,57,41.7399,-111.8422
57,2,3,9,57,40.5263,-78.4234
53,1,18,6,53,48.6943,2.2958
38,1,23,3,38,50.6128,3.0144
58,1,37,1,58,48.8892,36.3161
42,1,21,0,42,-12.3,33.1833
425,1,93,1,379,31.1033,74.9963
25,0,25,0,15,-12.7794,45.2272
97,3,14,33,97,33.8894,-118.3967
67,1,24,1,67,11.1197,76.131
61,1,45,4,61,40.542,-74.5892
62,1,45,4,62,39.952,-74.995
27,1,11,1,27,-26.77,-53.2167
27,1,11,1,27,-9.2358,-37.35
152,2,129,1,152,30.4397,48.1664
57,1,34,1,57,3.0333,101.45
47,1,33,1,47,46.15,16.8167
43,1,43,1,26,37.4004,140.3597
39,1,25,3,39,51.0286,3.0444
31,1,31,1,28,45.4833,15.55
154,1,41,0,154,40.1422,65.3625
199,1,56,1,199,23.7254,85.5102
79,1,18,0,79,6.6667,-1.6167
64,1,34,1,64,51.7167,36.1833
96,3,2,6,96,6.0306,-75.4317
30,1,30,3,21,47.0462,-122.7933
30,1,30,3,21,39.8564,-74.2624
82,1,30,1,82,18.8667,-97.7167
54,1,27,0,54,11.7833,-0.3667
26,0,26,0,17,29.7949,-90.8146
54,1,45,0,54,44.6622,25.5736
83,1,28,18,83,35.8176,139.6779
42,1,42,0,22,53.05,16.4667
38,1,32,2,38,55.8667,47.4833
44,1,32,4,44,47.2147,-122.5461
37,0,37,0,33,53.1,6.8833
150,3,23,10,150,5.65,100.48
63,1,63,0,57,47.7044,19.0686
72,2,27,3,72,6.2592,102.0531
80,3,2,21,80,38.0027,140.1891
80,2,27,14,80,35.6369,139.4463
80,2,27,14,80,34.4886,133.9486
23,0,23,1,12,52.633,-1.695
23,0,23,1,12,-31.0833,150.9167
33,1,33,0,15,43.23,0.07
50,1,47,0,50,51.38,12.4936
52,1,33,1,52,42.5809,-83.0305
53,1,39,4,53,41.8083,-72.2514
36,1,36,1,9,46.4,-63.7833
193,13,5,25,193,-33.0422,-71.3733
52,1,36,1,52,48.8386,-0.8892
129,3,39,7,129,18.1159,83.406
22,0,22,0,14,-3.3906,38.5769
29,1,29,0,9,59.2167,39.9
42,1,22,0,42,10.0667,-2.5
78,2,78,1,33,53.39,-2.59
78,2,78,1,33,40.2489,-75.158
78,2,78,1,33,30.3835,-87.2946
165,6,82,16,165,36.7167,119.1
168,4,71,7,168,32.0836,72.6711
68,1,68,0,37,44.1136,9.96
52,1,39,1,52,51.2225,6.2625
42,1,42,0,24,53.6333,11.4167
53,1,44,0,53,51.4458,7.5653
60,1,46,5,60,40.6678,-73.4922
60,1,46,5,60,50.77,0.1
67,1,67,1,28,39.2537,9.1606
72,1,72,0,36,44,10.2333
27,0,27,0,20,-17.4667,24.3
55,1,14,3,55,13.9333,75.5667
58,1,11,2,58,22.5667,95.7
72,2,29,3,72,10.8,122.9667
40,1,37,2,40,43.5396,-96.7311
76,2,19,4,76,11.3214,77.0052
181,6,53,15,181,28.25,77.07
56,2,18,3,56,14.95,-91.45
70,1,25,6,70,13.8,121.0333
70,1,25,6,70,13.1286,122.9775
78,1,38,0,78,35.3144,46.9922
153,2,29,5,153,19.57,74.22
50,1,50,0,31,55.8611,-4.25
50,1,50,0,31,39.6015,-75.7473
50,1,50,0,31,37.0048,-85.9263
141,4,76,6,141,43.5036,124.8088
52,1,39,1,52,43.7608,1.9886
50,2,50,1,40,45.1715,5.7224
37,1,21,0,37,14.5333,-86.8167
48,1,48,1,35,39.6572,-74.7678
44,1,42,1,44,42.0558,-70.8723
55,1,47,4,55,34.35,132.3333
64,1,53,0,64,48.6253,10.1739
46,1,46,1,37,40.2806,-76.6458
38,1,37,1,38,53.59,-2.219
34,1,34,1,29,25.8878,-80.3569
43,1,43,0,37,52.15,9.95
35,1,35,1,31,26.0293,-80.1679
54,1,30,2,54,44.9259,-93.4056
48,1,48,0,17,59.4208,10.4328
39,1,34,6,39,32.85,130.0667
131,3,24,7,131,-23.5278,-46.9028
67,1,28,2,67,-22.6431,-43.6533
110,1,38,0,110,19.1167,-70.6333
36,1,11,0,36,-7.5819,-39.2978
36,1,11,0,36,-21.48,-56.1378
82,1,82,1,14,28.293,-82.6907
151,4,21,22,151,37.0282,111.9103
160,4,70,3,160,-6.13,24.48
64,1,18,3,64,9.7375,77.2823
77,1,30,1,77,-10.8764,26.5969
65,1,22,12,65,36.1517,140.2371
51,1,38,1,51,51.3658,6.4194
59,1,47,0,59,48.1814,23.2978
126,2,21,1,126,57.7833,108.0833
151,4,14,4,151,27.6667,85.2833
75,2,26,11,75,34.4667,135.3667
66,1,59,0,66,48.3,10.9833
68,1,34,4,68,39.1336,66.8819
28,1,28,2,14,59.7333,30.6
49,1,37,2,49,51.1333,4.45
72,1,44,0,72,46.2333,14.3667
63,1,63,0,59,50.0828,8.4667
42,1,42,2,36,31.4681,131.2467
49,1,49,4,39,43.1256,6.0108
55,1,27,10,55,32.7703,-117.0204
55,1,27,10,55,4.6303,-74.4625
64,1,64,0,57,47.0264,19.5578
39,1,6,0,39,-6.4167,-76.5333
60,1,36,4,60,42.7142,-84.5601
60,1,36,4,60,41.5648,-87.5462
60,1,36,4,60,42.5667,-76.5316
60,1,36,4,60,39.2428,-94.8972
152,3,24,18,152,36.0617,103.8318
47,1,24,0,47,16.3667,-92.35
47,1,24,0,47,-32.4833,-61.5833
21,0,7,0,21,-0.9319,-78.6161
51,1,41,0,51,49.49,0.1
184,11,3,29,184,27.6858,111.4279
180,9,9,27,180,29.5854,103.7575
52,1,38,2,52,50.8667,4.0833
50,1,27,6,50,39.1241,-121.5421
48,1,48,1,38,39.8173,-74.9898
57,1,29,1,57,44.2906,-88.3208
62,1,33,2,62,42.3972,-83.3733
42,1,42,0,18,15.6625,121.0197
42,1,42,0,18,43.4667,-5.9333
28,0,28,0,16,-12.9067,15.1864
53,1,44,0,53,50.6833,18.6833
50,1,44,1,50,42.1921,-72.458
50,1,44,1,50,52.368,-2.718
42,1,32,1,42,55.0333,44.4833
36,1,19,1,36,-3.2667,-79.9667
67,1,67,3,29,33.9533,-84.5422
67,1,67,3,29,39.4241,-81.4465
72,1,40,2,72,48.7628,1.9456
57,1,19,0,57,5.1211,9.9528
32,0,32,0,8,-14.6556,17.6842
27,0,11,0,27,-17.1178,-63.2331
163,4,41,6,163,34.7717,72.36
50,1,31,6,50,33.6096,-117.6551
55,1,46,0,55,50.9856,12.9811
41,1,41,0,21,37.2747,-6.8386
40,1,40,0,39,44.1047,1.0853
49,1,40,2,49,40.3935,-79.9005
55,1,55,2,50,33.8208,130.7083
72,2,16,1,72,0.0167,37.0667
29,0,23,0,29,-11.71,-47.7228
38,1,38,0,35,53.6528,-6.6814
38,1,38,1,38,51.8333,5.2833
44,1,44,0,23,53.5569,13.2611
59,2,38,8,59,40.7602,-73.5649
40,1,31,4,40,32.5833,131.6667
60,1,46,5,60,40.7005,-73.4119
49,1,40,1,49,40.8742,-81.3971
42,1,41,3,42,39.2467,-84.5796
42,1,41,3,42,42.1292,-87.8352
90,1,67,0,90,45.5333,9.1333
33,1,33,0,26,21.8847,-82.8011
69,1,28,3,69,42.4667,59.6
71,1,36,5,71,35.0956,138.8634
38,0,38,0,29,52.3833,5.7833
20,0,20,0,18,38.6833,-9.3167
20,0,20,0,18,-7.025,-42.1308
63,1,63,0,57,47.7856,18.7403
55,1,48,0,55,50.6597,6.7917
52,1,32,4,52,37.5553,-122.2659
53,1,47,0,53,50.8997,7.8667
48,1,37,1,48,51.5197,6.3325
123,1,29,0,123,50.7783,121.5213
81,2,42,3,81,40.1167,124.3833
48,1,27,0,48,10.8667,0.2
52,1,42,0,52,51.6539,7.3417
60,1,44,1,60,33.7711,-84.2963
60,1,44,1,60,39.8557,-88.9342
60,1,44,1,60,34.5731,-86.9905
60,1,44,1,60,40.8286,-84.9277
44,1,38,1,44,50.8533,3.3533
61,1,23,0,61,10.1667,38.1333
43,1,43,2,28,34.0754,-80.9547
57,1,42,1,57,50.6167,5.85
58,1,46,0,58,47.4303,26.6094
57,1,57,1,38,43.5403,6.4667
42,1,42,3,27,34.9973,-85.2285
68,1,67,0,68,48.0833,11.9667
50,1,27,7,50,38.4161,-121.3842
144,4,36,8,144,25.92,86.792
40,0,40,1,20,41.2333,-8.6167
71,2,7,3,71,21.9831,96.0844
67,2,5,2,67,-2.5833,115.3833
32,1,21,0,32,10.0678,-69.3467
46,1,38,1,46,40.3627,-83.763
49,1,37,2,49,51.025,4.0025
48,1,29,0,48,43.6992,-85.4806
31,0,31,0,24,-21.9704,28.4233
48,1,35,1,48,30.7812,-89.8633
61,1,42,0,61,46.4981,11.3548
65,1,32,0,65,41.8389,43.3792
45,1,45,1,43,32.5224,-93.6668
41,1,27,6,41,47.5436,-122.7121
54,1,38,2,54,41.4036,-81.8219
60,1,26,1,60,50.5642,-111.8989
30,1,30,1,22,41.2465,-81.8198
30,1,30,1,22,43.9007,-69.9761
30,1,30,1,22,31.1449,-81.4746
30,1,30,1,22,42.7558,-73.5903
56,1,48,0,56,47.1667,9.4667
80,2,10,0,80,2.1844,22.4703
83,1,49,0,83,45.4667,10.85
45,1,45,0,24,53.4769,9.7011
55,1,37,1,55,49.18,-0.37
64,1,64,0,51,44.4,8.2667
61,1,61,1,42,43.5513,7.0128
38,1,38,0,35,54.891,-2.944
38,1,38,0,35,40.2,-77.2034
50,1,22,7,50,34.3962,-119.5118
89,1,64,0,89,45.55,9.3333
79,1,55,0,79,45.1775,7.6464
51,1,51,0,42,39.8167,16.2
22,0,22,0,21,-12.3497,-38.3831
53,1,20,0,53,-12.4167,13.5333
51,1,49,0,51,39.5,15.95
68,1,20,4,68,12.6514,77.2067
168,8,22,31,168,32.3062,118.3115
46,1,46,0,12,57.05,9.9167
36,0,17,0,36,-1.7178,-48.8828
47,1,40,2,47,41.7138,-70.9012
55,1,21,2,55,21.876,-102.296
155,2,33,6,155,19.08,74.73
66,1,66,0,58,47.24,19.6067
30,1,23,0,30,58.6167,125.4167
45,1,45,0,19,44.7167,43
83,1,27,0,83,10.1,-74.2667
83,1,27,0,83,-33.3911,-71.6928
61,1,43,1,61,43.25,46.1333
97,1,97,1,20,28.6615,-81.3953
38,0,38,0,30,52.3728,4.8936
38,0,38,0,30,42.942,-74.1906
63,2,20,1,63,5.5833,-75.9167
52,0,28,6,52,35.7167,140.65
52,0,28,6,52,35.0343,136.6644
52,0,28,6,52,36.9462,137.5599
60,1,40,0,60,44.9261,2.4406
57,1,19,0,57,8.3167,-75.15
8,0,7,0,8,-2.7333,-78.8333
35,1,29,1,35,52.724,-1.369
121,0,29,0,121,18.0765,-66.3638
86,1,67,0,86,44.9,11.8333
37,1,22,1,37,7.22,124.25
56,1,20,7,56,36.7681,140.3552
40,1,40,0,12,51.5667,34.6667
46,1,46,3,34,33.2667,130.3
83,2,21,20,83,34.5733,135.4831
83,2,21,20,83,36.1669,136.2314
83,2,21,20,83,36.1085,139.7949
34,1,34,0,14,59.9167,16.6
192,7,15,17,192,-26.1797,27.7042
35,1,35,0,24,54.6167,18.35
31,1,17,1,31,-29.99,-52.3778
51,1,51,1,45,26.7813,-80.0741
51,1,51,1,45,39.1623,-76.5257
72,1,44,0,72,37.9459,-91.7607
72,1,44,0,72,13.8331,77.1
49,1,21,3,49,15.67,75.73
134,4,16,22,134,33.8807,-117.8553
42,1,21,6,42,54.6014,86.2486
83,1,83,0,39,43.6625,10.6328
48,1,41,2,48,40.6798,-76.2091
59,1,51,0,59,47.5167,7.7
115,3,47,2,115,19.5202,84.8851
136,2,25,4,136,22.3053,74.3525
136,2,25,4,136,21.9402,75.1361
40,1,39,0,40,58.6667,52.1833
64,1,45,1,64,50.15,18.75
167,3,103,2,167,25.0201,79.2282
94,2,21,5,94,13.2007,78.7468
47,1,23,0,47,11.05,124.3833
20,0,20,0,18,-28.2928,-53.5019
153,4,42,5,153,16.6569,81.7461
70,1,67,0,70,48.1167,16.2667
57,1,24,0,57,20.1256,-88.9214
41,0,41,0,26,53.1,9.15
68,1,36,5,68,51.3333,7.8667
79,2,16,0,79,5.7653,20.6742
24,0,18,0,24,-4.18,-38.1308
93,5,14,3,93,-17.3,31.3333
70,2,15,0,70,2.4,20.42
75,2,16,18,75,32.6651,-117.0296
30,1,30,0,16,58.4,33.9167
44,1,33,4,44,52.0667,4.65
34,1,29,3,34,47.5939,1.3281
69,1,41,2,69,45.3603,11.79
53,1,28,3,53,20.4511,-101.5289
53,1,28,3,53,24.0559,-98.3733
39,1,33,0,39,38.8058,42.7469
48,1,39,0,48,38.7528,42.4944
66,1,19,0,66,48.5667,-78.1167
132,1,20,1,132,9.4333,-64.4667
28,1,18,3,28,-37.8,-72.7167
66,1,49,1,66,36.3263,138.8871
59,1,23,4,59,45.9167,10.8833
40,1,2,2,40,-15.9169,-46.1058
54,2,27,10,54,53.005,-1.127
54,2,27,10,54,39.0437,-76.4974
54,2,27,10,54,38.4297,-90.3733
57,1,37,4,57,51.2333,3.75
44,1,32,2,44,43.6465,0.5855
50,2,32,8,50,34.6152,-92.4914
62,2,12,20,62,42.1675,-87.9615
49,1,23,1,49,42.3408,-3.6997
49,1,23,1,49,17.0667,121.7
49,1,23,1,49,16.0465,119.8568
49,1,23,1,49,17.3331,120.4944
49,1,23,1,49,18.5114,120.6444
49,1,23,1,49,16.525,120.4583
54,1,31,2,54,44.2493,-85.4164
64,1,43,1,64,43.9858,22.9575
58,1,17,3,58,42.3,-1.9667
32,0,25,0,32,12.5756,120.9428
41,1,41,0,29,48.0167,28.7167
45,1,40,2,45,41.5,13.8333
83,1,46,0,83,37.6833,12.7931
27,1,23,0,27,-12.1167,17.3
50,1,16,3,50,30.5105,-97.8197
66,2,23,13,66,41.421,-88.2599
29,1,10,1,29,3.75,-75.5833
29,1,10,1,29,32.0442,-106.406
41,1,41,0,6,46.3629,33.5302
59,2,22,12,59,38.6589,-90.5803
59,2,22,12,59,53.2358,-1.4275
59,2,22,12,59,40.1166,-74.6459
36,1,22,0,36,-9.0745,-78.5936
207,5,207,4,166,-6.4947,106.6511
31,1,16,0,31,-17.6908,-42.5158
26,1,24,1,26,39.2264,-0.5211
34,1,20,5,34,39.1511,-119.7476
164,5,164,9,158,31.8122,119.9692
50,2,16,1,50,-17.3497,30.1944
45,1,15,0,45,-2.4177,115.2494
51,1,40,3,51,45.2099,-93.3893
32,0,21,0,32,-3.9008,-38.3908
114,4,8,34,114,34.1342,-118.0373
114,4,8,34,114,43.087,-77.0858
50,1,46,2,50,41.7669,-72.7536
49,1,44,1,49,42.1253,-72.6503
49,1,44,1,49,38.7771,-77.2268
43,1,35,1,43,53.3042,-1.1244
36,2,8,1,36,20.415,104.048
156,4,16,18,156,36.6239,101.7787
31,1,31,1,27,46.5923,-120.5496
83,1,14,0,83,9.5907,123.1213
59,1,20,1,59,13.5812,100.7957
51,1,38,0,51,25.1211,99.169
51,1,38,0,51,24.7428,120.9991
65,1,31,2,65,45.9601,17.4601
183,1,48,0,183,23.9033,80.8152
183,1,48,0,183,26.5714,86.0903
183,1,48,0,183,26.4629,86.2771
162,4,162,1,154,25.2833,86.0333
56,1,12,10,56,53.5547,-1.4791
38,1,25,3,38,44.3711,-79.6769
54,1,23,0,54,49.8844,-97.1464
44,1,42,0,44,46.9306,7.5644
37,1,34,2,37,51.9094,8.7317
48,1,46,2,48,40.9167,14.7889
50,1,32,1,50,60.1456,16.1683
65,2,11,6,65,18.5,-98.75
72,2,20,6,72,48.7983,2.3137
74,2,29,8,74,45.5508,9.3011
372,35,37,13,372,-4.55,18.6
63,1,42,3,63,41.6169,2.6642
61,1,25,1,61,21.85,-102.7167
25,0,16,1,25,-9.7819,-36.3508
25,0,16,1,25,-26.1928,-49.2658
111,1,17,2,111,18.15,-94.4333
38,1,35,2,38,38.745,-0.4406
59,1,28,6,59,28.3327,-80.6274
27,0,27,0,17,-30.3022,153.1189
16,1,9,0,16,-17.7536,-62.9967
51,1,43,1,51,47.8753,-3.9189
65,2,18,11,65,35.9526,-85.0295
118,3,7,13,118,13.7333,-89.1833
49,1,33,7,49,38.9874,-94.6362
26,1,3,1,26,1.9142,-75.145
26,1,3,1,26,-26.8,-55.0167
26,1,3,1,26,2.9383,-73.2083
42,1,26,0,42,9.1725,77.3956
68,1,39,3,68,48.1667,11.8167
44,1,21,0,44,12.712,104.889
42,1,42,1,36,36.5671,139.7451
58,1,44,0,58,41.4328,22.0117
113,1,28,1,113,14.45,-11.4167
113,1,28,1,113,-4.1681,13.2939
33,1,33,0,31,52.5358,17.5958
188,1,46,0,188,26.6003,78.5119
48,1,19,7,48,44.5148,-87.9895
34,1,34,1,29,52.1167,20.6333
73,2,10,4,73,5.0694,-74.5981
45,1,17,3,45,-25.8828,-48.575
33,1,32,3,33,48.35,10.9833
33,1,32,3,33,50.3333,8.75
48,1,37,0,48,43.4483,3.7561
325,2,160,2,325,31.2154,76.1415
62,2,31,5,62,35.6936,-78.6181
142,1,27,0,142,2.7833,45.5
